split,case,method,sigma_mm,family,gap_mm,bias_rms_mm,seed,execution,ok,source_output,source_output_sha256,identifiable,geometry_scored,geometry_note,reported_model_k,model_k_note,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,patch_id,scene,perturbation,adapter_mode,error,actual_point_delta_rms_mm,independent_real_geometry,recovery_vs_measured_reference_rms_mm,zero_injection_edit_rms_mm,response_vs_own_baseline_rms_mm,interaction_mm2,decomposition_error_mm2,method_seconds
real,cy_junction_trans_rot_s912419,xyz_mixture,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_junction_trans_rot_s912419__sig5.0__xyz_mixture.npz,ef0b866c7d009382e668da22381a6f7043a34c70957292fda63547cc8f14b4d0,,,,2,,,,,,,,,,,,,,,cy_junction,courtyard,trans_rot,current_input,,3.539086072452499,not_measured,63.62971174751821,63.5981488350332,14.205431277901305,-197.77859596195515,1.1368683772161603e-13,0.012705327004368883
real,cy_junction_trans_rot_s912419,fast,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_junction_trans_rot_s912419__sig5.0__fast.npz,ebc43ebef4d7275279ed20b66483d1721b20f740564eafd2ff7b496949b9d5fc,,,,2,,,,,,,,,,,,,,,cy_junction,courtyard,trans_rot,current_input,,3.539086072452499,not_measured,63.692013487657185,63.67137620185704,5.430741974037145,-26.86452371507154,6.394884621840902e-14,0.0026550420006969944
real,cy_junction_trans_rot_s912419,open3d_icp_then_xyz,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_junction_trans_rot_s912419__sig5.0__open3d_icp_then_xyz.npz,ba35d815f6531968bb3e095b14c3c2fe9ed724344741a387b09e3e5628b7d3fb,,,,2,,,,,,,,,,,,,,,cy_junction,courtyard,trans_rot,current_input,,3.539086072452499,not_measured,63.78784724225687,63.76991355568627,2.5250755797385813,-4.088425781592309,2.013500477460184e-12,0.009429245001228992
real,cy_thin_unpert,identity,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig2.0__identity.npz,cb3c8f2b9fd677ab96ceb5b4ce467aced87e25e2aa11e0e95c39eeebaa1ca214,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,6.16424673415932e-14,6.16424673415932e-14,0.0,0.0,0.0,
real,cy_thin_unpert,xyz_mixture,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig2.0__xyz_mixture.npz,04cc1a59c49f80806af7e522a823c6c1ba9c73ff7e0fabf310a16f4cfb495e4b,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,
real,cy_thin_unpert,fast,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig2.0__fast.npz,fb08a9af7bab575953bf6c0428788414a31ed2d931c4303fdef84bbf48ea8d45,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,
real,cy_thin_unpert,open3d_icp_then_xyz,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig2.0__open3d_icp_then_xyz.npz,c8dea45d34230b56e123d03af69dfce590502b77f55cdac6a872437a782c9add,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,4.798365489370076,4.798365489370076,0.0,0.0,0.0,
real,cy_thin_unpert,identity,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig2.0__identity.npz,557cf3fc59c92f377479ac08ec94e74b5e0d3982cd3a0d35469ceebe9bd24656,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,6.16424673415932e-14,6.16424673415932e-14,0.0,0.0,0.0,0.0002120769931934774
real,cy_thin_unpert,xyz_mixture,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig2.0__xyz_mixture.npz,2d798e5955a6ef2a25e74ac6ff6e8df82581808179fce05bd836fea003786656,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,0.0031215240014716983
real,cy_thin_unpert,fast,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig2.0__fast.npz,2d798e5955a6ef2a25e74ac6ff6e8df82581808179fce05bd836fea003786656,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,0.002295906000654213
real,cy_thin_unpert,open3d_icp_then_xyz,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig2.0__open3d_icp_then_xyz.npz,6ee12ecbd2e9212526535d6c5595629d8ae5b02412178dc62ae2f7cbbf88083d,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,4.798365489370076,4.798365489370076,0.0,0.0,0.0,0.0037498980018426664
real,cy_thin_unpert,identity,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig5.0__identity.npz,cb3c8f2b9fd677ab96ceb5b4ce467aced87e25e2aa11e0e95c39eeebaa1ca214,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,6.16424673415932e-14,6.16424673415932e-14,0.0,0.0,0.0,
real,cy_thin_unpert,xyz_mixture,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig5.0__xyz_mixture.npz,04cc1a59c49f80806af7e522a823c6c1ba9c73ff7e0fabf310a16f4cfb495e4b,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,
real,cy_thin_unpert,fast,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig5.0__fast.npz,fb08a9af7bab575953bf6c0428788414a31ed2d931c4303fdef84bbf48ea8d45,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,
real,cy_thin_unpert,open3d_icp_then_xyz,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_unpert__sig5.0__open3d_icp_then_xyz.npz,c8dea45d34230b56e123d03af69dfce590502b77f55cdac6a872437a782c9add,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,4.798365489370076,4.798365489370076,0.0,0.0,0.0,
real,cy_thin_unpert,identity,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig5.0__identity.npz,557cf3fc59c92f377479ac08ec94e74b5e0d3982cd3a0d35469ceebe9bd24656,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,6.16424673415932e-14,6.16424673415932e-14,0.0,0.0,0.0,0.0002011620017583482
real,cy_thin_unpert,xyz_mixture,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig5.0__xyz_mixture.npz,2d798e5955a6ef2a25e74ac6ff6e8df82581808179fce05bd836fea003786656,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,0.0020199569989927113
real,cy_thin_unpert,fast,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig5.0__fast.npz,2d798e5955a6ef2a25e74ac6ff6e8df82581808179fce05bd836fea003786656,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,0.9308853008350019,0.9308853008350019,0.0,0.0,0.0,0.002355741999053862
real,cy_thin_unpert,open3d_icp_then_xyz,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_unpert__sig5.0__open3d_icp_then_xyz.npz,6ee12ecbd2e9212526535d6c5595629d8ae5b02412178dc62ae2f7cbbf88083d,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,unpert,current_input,,0.0,not_measured,4.798365489370076,4.798365489370076,0.0,0.0,0.0,0.0026889119981206022
real,cy_thin_trans_s912401,identity,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig2.0__identity.npz,509be2545c86bb4f1b30efc611c84f1f8f693a06c07e2f4eca7bfaaf13da2321,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,4.821700143158154,6.16424673415932e-14,4.8217001431581545,-1.2642034122141742e-14,5.53660676454074e-15,
real,cy_thin_trans_s912401,xyz_mixture,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig2.0__xyz_mixture.npz,a356c0610d91bb19cd31f9718671a3fd300357e3690c8977d8769b09dcb550af,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,4.862722866084007,0.9308853008350019,4.772790193275377,-1.0640978168387974e-14,1.0675303904415032e-14,
real,cy_thin_trans_s912401,fast,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig2.0__fast.npz,e919a271c10e94edd3478098da9f8757196a95efb7a701e0dcf9d48224908062,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,4.86272286608711,0.9308853008350019,4.772790193278537,-7.071101621573944e-15,3.5183879427734428e-15,
real,cy_thin_trans_s912401,open3d_icp_then_xyz,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig2.0__open3d_icp_then_xyz.npz,d88569004d2b2e96044a893cdb53eab40efe22c491178865b91e4d6aa32e6ee0,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,6.681658854736584,4.798365489370076,4.649758454103031,-5.283417289284765e-13,1.0126092127981865e-15,
real,cy_thin_trans_s912401,identity,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig2.0__identity.npz,2096c8cedd7e4c922cbe00b610362e293971b81cfb721e89c9a24a36d19f6920,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,4.821700143158145,6.16424673415932e-14,4.821700143158146,-1.2642034122129956e-14,5.536606764528954e-15,0.0001889929990284145
real,cy_thin_trans_s912401,xyz_mixture,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig2.0__xyz_mixture.npz,65f29142f1df49565f0242f31a39d7aa55ea7f3a09c772e98ec8ea1b128f74f7,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,4.86573144853963,0.9308853008350019,4.775816529590888,0.0003715616833309274,3.037826067087135e-15,0.003031321997696068
real,cy_thin_trans_s912401,fast,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig2.0__fast.npz,65f29142f1df49565f0242f31a39d7aa55ea7f3a09c772e98ec8ea1b128f74f7,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,4.86573144853963,0.9308853008350019,4.775816529590888,0.0003715616833309274,3.037826067087135e-15,0.0022512139985337853
real,cy_thin_trans_s912401,open3d_icp_then_xyz,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig2.0__open3d_icp_then_xyz.npz,a64b4d235c53a9e2cf6560cd31bdebbc43d7f387118526e9c2cc7a9c8903d2db,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,6.6838125849218635,4.798365489370076,4.65281805878558,0.0003234126209447906,1.3044036337173104e-15,0.0038087809953140095
real,cy_thin_trans_s912401,identity,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig5.0__identity.npz,509be2545c86bb4f1b30efc611c84f1f8f693a06c07e2f4eca7bfaaf13da2321,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,4.821700143158154,6.16424673415932e-14,4.8217001431581545,-1.2642034122141742e-14,5.53660676454074e-15,
real,cy_thin_trans_s912401,xyz_mixture,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig5.0__xyz_mixture.npz,a356c0610d91bb19cd31f9718671a3fd300357e3690c8977d8769b09dcb550af,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,4.862722866084007,0.9308853008350019,4.772790193275377,-1.0640978168387974e-14,1.0675303904415032e-14,
real,cy_thin_trans_s912401,fast,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig5.0__fast.npz,e919a271c10e94edd3478098da9f8757196a95efb7a701e0dcf9d48224908062,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,4.86272286608711,0.9308853008350019,4.772790193278537,-7.071101621573944e-15,3.5183879427734428e-15,
real,cy_thin_trans_s912401,open3d_icp_then_xyz,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912401__sig5.0__open3d_icp_then_xyz.npz,d88569004d2b2e96044a893cdb53eab40efe22c491178865b91e4d6aa32e6ee0,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158158,not_measured,6.681658854736584,4.798365489370076,4.649758454103031,-5.283417289284765e-13,1.0126092127981865e-15,
real,cy_thin_trans_s912401,identity,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig5.0__identity.npz,2096c8cedd7e4c922cbe00b610362e293971b81cfb721e89c9a24a36d19f6920,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,4.821700143158145,6.16424673415932e-14,4.821700143158146,-1.2642034122129956e-14,5.536606764528954e-15,0.00019450599938863888
real,cy_thin_trans_s912401,xyz_mixture,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig5.0__xyz_mixture.npz,65f29142f1df49565f0242f31a39d7aa55ea7f3a09c772e98ec8ea1b128f74f7,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,4.86573144853963,0.9308853008350019,4.775816529590888,0.0003715616833309274,3.037826067087135e-15,0.0020168029950582422
real,cy_thin_trans_s912401,fast,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig5.0__fast.npz,65f29142f1df49565f0242f31a39d7aa55ea7f3a09c772e98ec8ea1b128f74f7,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,4.86573144853963,0.9308853008350019,4.775816529590888,0.0003715616833309274,3.037826067087135e-15,0.0023543989955214784
real,cy_thin_trans_s912401,open3d_icp_then_xyz,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912401__sig5.0__open3d_icp_then_xyz.npz,a64b4d235c53a9e2cf6560cd31bdebbc43d7f387118526e9c2cc7a9c8903d2db,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158158,not_measured,6.6838125849218635,4.798365489370076,4.65281805878558,0.0003234126209447906,1.3044036337173104e-15,0.0027539579969015904
real,cy_thin_trans_s912409,identity,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig2.0__identity.npz,a4579893be508bebac0ce4e585f12278475585e115d6cdb6197e08b00c734906,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,4.821700143158252,6.16424673415932e-14,4.821700143158251,7.96528462423665e-15,8.598572666356481e-16,
real,cy_thin_trans_s912409,xyz_mixture,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig2.0__xyz_mixture.npz,7cade09cb1a82d055f02ad1d018598e2b79cafefd2f090150c1a7980a4a46c52,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,4.879464263795785,0.9308853008350019,4.7898459326318115,-3.7964264045926124e-14,4.668300099679887e-15,
real,cy_thin_trans_s912409,fast,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig2.0__fast.npz,d6063d4e21f780138c8e48aa8ae493a8aafff61aa374b45d33949d2cf6ab7cbe,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,4.879464263797809,0.9308853008350019,4.789845932633873,-3.976636518734667e-14,7.791942078142165e-15,
real,cy_thin_trans_s912409,open3d_icp_then_xyz,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig2.0__open3d_icp_then_xyz.npz,d5710961490b354c39f3d4f8db2c4e6685868febe989176afe3d49a1a0968366,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,6.681658854737498,4.798365489370076,4.64975845410425,3.427081484941469e-13,9.010505707102712e-15,
real,cy_thin_trans_s912409,identity,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912409__sig2.0__identity.npz,af6506a33b01068e08b8bb6d807813934191d2e49fbe07bba7278150ab7fafb9,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158251,not_measured,4.8217001431582505,6.16424673415932e-14,4.82170014315825,7.965284624229118e-15,8.598572666281161e-16,0.00019464099750621244
real,cy_thin_trans_s912409,xyz_mixture,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912409__sig2.0__xyz_mixture.npz,ad3f0c0093f67bdb41d278a205de24dd759f0edd77caec16f657ae8e37177bbb,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158251,not_measured,4.881340741752601,0.9308853008350019,4.791766393338275,-8.517454293103935e-05,4.067601290513867e-15,0.002878874001908116
real,cy_thin_trans_s912409,fast,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912409__sig2.0__fast.npz,8fa151c8db756f4dfba3beecec9a4e3bc7c2e65670d5b165e27bc326500648ee,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158251,not_measured,4.881340741752601,0.9308853008350019,4.791766393338275,-8.51745429308334e-05,4.273559045704645e-15,0.0022388619981938973
real,cy_thin_trans_s912409,open3d_icp_then_xyz,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912409__sig2.0__open3d_icp_then_xyz.npz,52b28ab3973b1fce47b6cdec4ab2af9d77e1a68dd19432f23dc8519400843071,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158251,not_measured,6.683053858493696,4.798365489370076,4.651732104941009,0.0002859298108438487,5.492026104725323e-16,0.0038666830005240627
real,cy_thin_trans_s912409,identity,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig5.0__identity.npz,a4579893be508bebac0ce4e585f12278475585e115d6cdb6197e08b00c734906,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,4.821700143158252,6.16424673415932e-14,4.821700143158251,7.96528462423665e-15,8.598572666356481e-16,
real,cy_thin_trans_s912409,xyz_mixture,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig5.0__xyz_mixture.npz,7cade09cb1a82d055f02ad1d018598e2b79cafefd2f090150c1a7980a4a46c52,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,4.879464263795785,0.9308853008350019,4.7898459326318115,-3.7964264045926124e-14,4.668300099679887e-15,
real,cy_thin_trans_s912409,fast,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig5.0__fast.npz,d6063d4e21f780138c8e48aa8ae493a8aafff61aa374b45d33949d2cf6ab7cbe,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,4.879464263797809,0.9308853008350019,4.789845932633873,-3.976636518734667e-14,7.791942078142165e-15,
real,cy_thin_trans_s912409,open3d_icp_then_xyz,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_s912409__sig5.0__open3d_icp_then_xyz.npz,d5710961490b354c39f3d4f8db2c4e6685868febe989176afe3d49a1a0968366,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans,fixed_reference_diagnostic,,4.821700143158251,not_measured,6.681658854737498,4.798365489370076,4.64975845410425,3.427081484941469e-13,9.010505707102712e-15,
real,cy_thin_trans_s912409,identity,5.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_s912409__sig5.0__identity.npz,af6506a33b01068e08b8bb6d807813934191d2e49fbe07bba7278150ab7fafb9,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans,current_input,,4.821700143158251,not_measured,4.8217001431582505,6.16424673415932e-14,4.82170014315825,7.965284624229118e-15,8.598572666281161e-16,0.00019910300034098327
